id	code	name	type	descp	record_time
1659	300162	雷曼光电	1		2015-11-15 19:57:33
1660	300161	华中数控	1		2015-11-15 19:57:33
1661	300160	秀强股份	1		2015-11-15 19:57:33
1662	300159	新研股份	1		2015-11-15 19:57:33
1663	300158	振东制药	1		2015-11-15 19:57:33
1664	300157	恒泰艾普	1		2015-11-15 19:57:33
1665	300156	神雾环保	1		2015-11-15 19:57:33
1666	300155	安居宝	1		2015-11-15 19:57:33
1667	300154	瑞凌股份	1		2015-11-15 19:57:33
1668	300153	科泰电源	1		2015-11-15 19:57:33
1669	300152	燃控科技	1		2015-11-15 19:57:33
1670	300151	昌红科技	1		2015-11-15 19:57:33
1671	300150	世纪瑞尔	1		2015-11-15 19:57:33
1672	300149	量子高科	1		2015-11-15 19:57:33
1673	300148	天舟文化	1		2015-11-15 19:57:33
1674	300147	香雪制药	1		2015-11-15 19:57:33
1675	300146	汤臣倍健	1		2015-11-15 19:57:33
1676	300145	南方泵业	1		2015-11-15 19:57:33
1677	300144	宋城演艺	1		2015-11-15 19:57:33
1678	300143	星河生物	1		2015-11-15 19:57:33
1679	300142	沃森生物	1		2015-11-15 19:57:33
1680	300141	和顺电气	1		2015-11-15 19:57:33
1681	300140	启源装备	1		2015-11-15 19:57:33
1682	300139	福星晓程	1		2015-11-15 19:57:33
1683	300138	晨光生物	1		2015-11-15 19:57:33
1684	300137	先河环保	1		2015-11-15 19:57:33
1685	300136	信维通信	1		2015-11-15 19:57:33
1686	300135	宝利沥青	1		2015-11-15 19:57:33
1687	300134	大富科技	1		2015-11-15 19:57:33
1688	300133	华策影视	1		2015-11-15 19:57:33
1689	300132	青松股份	1		2015-11-15 19:57:33
1690	300131	英唐智控	1		2015-11-15 19:57:33
1691	300130	新国都	1		2015-11-15 19:57:33
1692	300129	泰胜风能	1		2015-11-15 19:57:33
1693	300128	锦富新材	1		2015-11-15 19:57:33
1694	300127	银河磁体	1		2015-11-15 19:57:33
1695	300126	锐奇股份	1		2015-11-15 19:57:33
1696	300125	易世达	1		2015-11-15 19:57:33
1697	300124	汇川技术	1		2015-11-15 19:57:33
1698	300123	太阳鸟	1		2015-11-15 19:57:33
1699	300122	智飞生物	1		2015-11-15 19:57:33
1700	300121	阳谷华泰	1		2015-11-15 19:57:33
1701	300120	经纬电材	1		2015-11-15 19:57:33
1702	300119	瑞普生物	1		2015-11-15 19:57:33
1703	300118	东方日升	1		2015-11-15 19:57:33
1704	300117	嘉寓股份	1		2015-11-15 19:57:33
1705	300116	坚瑞消防	1		2015-11-15 19:57:33
1706	300115	长盈精密	1		2015-11-15 19:57:33
1707	300114	中航电测	1		2015-11-15 19:57:33
1708	300113	顺网科技	1		2015-11-15 19:57:33
1709	300112	万讯自控	1		2015-11-15 19:57:33
1710	300111	向日葵	1		2015-11-15 19:57:33
1711	300110	华仁药业	1		2015-11-15 19:57:33
1712	300109	新开源	1		2015-11-15 19:57:33
1713	300108	双龙股份	1		2015-11-15 19:57:33
1714	300107	建新股份	1		2015-11-15 19:57:33
1715	300106	西部牧业	1		2015-11-15 19:57:33
1716	300105	龙源技术	1		2015-11-15 19:57:33
1717	300104	乐视网	1		2015-11-15 19:57:33
1718	300103	达刚路机	1		2015-11-15 19:57:33
1719	300102	乾照光电	1		2015-11-15 19:57:33
1720	300101	振芯科技	1		2015-11-15 19:57:33
1721	300100	双林股份	1		2015-11-15 19:57:33
1722	300099	尤洛卡	1		2015-11-15 19:57:33
1723	300098	高新兴	1		2015-11-15 19:57:33
1724	300097	智云股份	1		2015-11-15 19:57:33
1725	300096	易联众	1		2015-11-15 19:57:33
1726	300095	华伍股份	1		2015-11-15 19:57:33
1727	300094	国联水产	1		2015-11-15 19:57:33
1728	300093	金刚玻璃	1		2015-11-15 19:57:33
1729	300092	科新机电	1		2015-11-15 19:57:33
1730	300091	金通灵	1		2015-11-15 19:57:33
1731	300090	盛运股份	1		2015-11-15 19:57:33
1732	300089	长城集团	1		2015-11-15 19:57:33
1733	300088	长信科技	1		2015-11-15 19:57:33
1734	300087	荃银高科	1		2015-11-15 19:57:33
1735	300086	康芝药业	1		2015-11-15 19:57:33
1736	300085	银之杰	1		2015-11-15 19:57:33
1737	300084	海默科技	1		2015-11-15 19:57:33
1738	300083	劲胜精密	1		2015-11-15 19:57:33
1739	300082	奥克股份	1		2015-11-15 19:57:33
1740	300081	恒信移动	1		2015-11-15 19:57:33
1741	300080	新大新材	1		2015-11-15 19:57:33
1742	300079	数码视讯	1		2015-11-15 19:57:33
1743	300078	中瑞思创	1		2015-11-15 19:57:33
1744	300077	国民技术	1		2015-11-15 19:57:33
1745	300076	GQY视讯	1		2015-11-15 19:57:33
1746	300075	数字政通	1		2015-11-15 19:57:33
1747	300074	华平股份	1		2015-11-15 19:57:33
1748	300073	当升科技	1		2015-11-15 19:57:33
1749	300072	三聚环保	1		2015-11-15 19:57:33
1750	300071	华谊嘉信	1		2015-11-15 19:57:33
1751	300070	碧水源	1		2015-11-15 19:57:33
1752	300069	金利华电	1		2015-11-15 19:57:33
1753	300068	南都电源	1		2015-11-15 19:57:33
1754	300067	安诺其	1		2015-11-15 19:57:33
1755	300066	三川股份	1		2015-11-15 19:57:33
1756	300065	海兰信	1		2015-11-15 19:57:33
1757	300064	豫金刚石	1		2015-11-15 19:57:33
1758	300063	天龙集团	1		2015-11-15 19:57:33
1759	300062	中能电气	1		2015-11-15 19:57:33
1760	300061	康耐特	1		2015-11-15 19:57:33
1761	300059	东方财富	1		2015-11-15 19:57:33
1762	300058	蓝色光标	1		2015-11-15 19:57:33
1763	300057	万顺股份	1		2015-11-15 19:57:33
1764	300056	三维丝	1		2015-11-15 19:57:33
1765	300055	万邦达	1		2015-11-15 19:57:33
1766	300054	鼎龙股份	1		2015-11-15 19:57:33
1767	300053	欧比特	1		2015-11-15 19:57:33
1768	300052	中青宝	1		2015-11-15 19:57:33
1769	300051	三五互联	1		2015-11-15 19:57:33
1770	300050	世纪鼎利	1		2015-11-15 19:57:33
1771	300049	福瑞股份	1		2015-11-15 19:57:33
1772	300048	合康变频	1		2015-11-15 19:57:33
1773	300047	天源迪科	1		2015-11-15 19:57:33
1774	300046	台基股份	1		2015-11-15 19:57:33
1775	300045	华力创通	1		2015-11-15 19:57:33
1776	300044	赛为智能	1		2015-11-15 19:57:33
1777	300043	互动娱乐	1		2015-11-15 19:57:33
1778	300042	朗科科技	1		2015-11-15 19:57:33
1779	300041	回天新材	1		2015-11-15 19:57:33
1780	300040	九洲电气	1		2015-11-15 19:57:33
1781	300039	上海凯宝	1		2015-11-15 19:57:33
1782	300038	梅泰诺	1		2015-11-15 19:57:33
1783	300037	新宙邦	1		2015-11-15 19:57:33
1784	300036	超图软件	1		2015-11-15 19:57:33
1785	300035	中科电气	1		2015-11-15 19:57:33
1786	300034	钢研高纳	1		2015-11-15 19:57:33
1787	300033	同花顺	1		2015-11-15 19:57:33
1788	300032	金龙机电	1		2015-11-15 19:57:33
1789	300031	宝通带业	1		2015-11-15 19:57:33
1790	300030	阳普医疗	1		2015-11-15 19:57:33
1791	300029	天龙光电	1		2015-11-15 19:57:33
1792	300028	金亚科技	1		2015-11-15 19:57:33
1793	300027	华谊兄弟	1		2015-11-15 19:57:33
1794	300026	红日药业	1		2015-11-15 19:57:33
1795	300025	华星创业	1		2015-11-15 19:57:33
1796	300024	机器人	1		2015-11-15 19:57:33
1797	300023	宝德股份	1		2015-11-15 19:57:33
1798	300022	吉峰农机	1		2015-11-15 19:57:33
1799	300021	大禹节水	1		2015-11-15 19:57:33
1800	300020	银江股份	1		2015-11-15 19:57:33
1801	300019	硅宝科技	1		2015-11-15 19:57:33
1802	300018	中元华电	1		2015-11-15 19:57:33
1803	300017	网宿科技	1		2015-11-15 19:57:33
1804	300016	北陆药业	1		2015-11-15 19:57:33
1805	300015	爱尔眼科	1		2015-11-15 19:57:33
1806	300014	亿纬锂能	1		2015-11-15 19:57:33
1807	300013	新宁物流	1		2015-11-15 19:57:33
1808	300012	华测检测	1		2015-11-15 19:57:33
1809	300011	鼎汉技术	1		2015-11-15 19:57:33
1810	300010	立思辰	1		2015-11-15 19:57:33
1811	300009	安科生物	1		2015-11-15 19:57:33
1812	300008	上海佳豪	1		2015-11-15 19:57:33
1813	300007	汉威电子	1		2015-11-15 19:57:33
1814	300006	莱美药业	1		2015-11-15 19:57:33
1815	300005	探路者	1		2015-11-15 19:57:33
1816	300004	南风股份	1		2015-11-15 19:57:33
1817	300003	乐普医疗	1		2015-11-15 19:57:33
1818	300002	神州泰岳	1		2015-11-15 19:57:33
1819	300001	特锐德	1		2015-11-15 19:57:33
1820	200992	中鲁B	1		2015-11-15 19:57:33
1821	200986	粤华包B	1		2015-11-15 19:57:33
1822	200869	张裕B	1		2015-11-15 19:57:33
1823	200771	杭汽轮B	1		2015-11-15 19:57:33
1825	200761	本钢板B	1		2015-11-15 19:57:33
1826	200726	鲁泰B	1		2015-11-15 19:57:33
1827	200725	京东方B	1		2015-11-15 19:57:33
1828	200706	瓦轴B	1		2015-11-15 19:57:33
1829	200625	长安B	1		2015-11-15 19:57:33
1830	200613	大东海B	1		2015-11-15 19:57:33
1831	200596	古井贡B	1		2015-11-15 19:57:33
1832	200581	苏威孚B	1		2015-11-15 19:57:33
1833	200570	苏常柴B	1		2015-11-15 19:57:33
1834	200553	沙隆达B	1		2015-11-15 19:57:33
1835	200550	江铃B	1		2015-11-15 19:57:33
1836	200541	粤照明B	1		2015-11-15 19:57:33
1837	200539	粤电力B	1		2015-11-15 19:57:33
1838	200530	大冷B	1		2015-11-15 19:57:33
1839	200521	皖美菱B	1		2015-11-15 19:57:33
1840	200512	闽灿坤B	1		2015-11-15 19:57:33
1841	200505	珠江B	1		2015-11-15 19:57:33
1842	200488	晨鸣B	1		2015-11-15 19:57:33
1843	200468	宁通信B	1		2015-11-15 19:57:33
1844	200429	粤高速B	1		2015-11-15 19:57:33
1845	200418	小天鹅B	1		2015-11-15 19:57:33
1846	200413	东旭B	1		2015-11-15 19:57:33
1847	200168	雷伊B	1		2015-11-15 19:57:33
1848	200160	南江B	1		2015-11-15 19:57:33
1849	200152	山航B	1		2015-11-15 19:57:33
1850	200058	深赛格B	1		2015-11-15 19:57:33
1851	200056	深国商B	1		2015-11-15 19:57:33
1852	200055	方大B	1		2015-11-15 19:57:33
1853	200054	建摩B	1		2015-11-15 19:57:33
1854	200053	深基地B	1		2015-11-15 19:57:33
1855	200045	深纺织B	1		2015-11-15 19:57:33
1856	200037	深南电B	1		2015-11-15 19:57:33
1857	200030	富奥B	1		2015-11-15 19:57:33
1858	200029	深深房B	1		2015-11-15 19:57:33
1859	200028	一致B	1		2015-11-15 19:57:33
1860	200026	飞亚达B	1		2015-11-15 19:57:33
1861	200025	特力B	1		2015-11-15 19:57:33
1862	200024	招商局B	1		2015-11-15 19:57:33
1863	200022	深赤湾B	1		2015-11-15 19:57:33
1864	200020	深华发B	1		2015-11-15 19:57:33
1865	200019	深深宝B	1		2015-11-15 19:57:33
1866	200018	中冠B	1		2015-11-15 19:57:33
1867	200017	深中华B	1		2015-11-15 19:57:33
1868	200016	深康佳B	1		2015-11-15 19:57:33
1869	200012	南玻B	1		2015-11-15 19:57:33
1870	200011	深物业B	1		2015-11-15 19:57:33
3032	2740	爱迪尔	1		2015-11-15 19:57:33
3033	2739	万达院线	1		2015-11-15 19:57:33
3034	2738	中矿资源	1		2015-11-15 19:57:33
3035	2737	葵花药业	1		2015-11-15 19:57:33
3036	2736	国信证券	1		2015-11-15 19:57:33
3037	2735	王子新材	1		2015-11-15 19:57:33
3038	2734	利民股份	1		2015-11-15 19:57:33
3039	2733	雄韬股份	1		2015-11-15 19:57:33
3040	2732	燕塘乳业	1		2015-11-15 19:57:33
3041	2731	萃华珠宝	1		2015-11-15 19:57:33
3042	2730	电光科技	1		2015-11-15 19:57:33
3043	2729	好利来	1		2015-11-15 19:57:33
3044	2728	台城制药	1		2015-11-15 19:57:33
3045	2727	一心堂	1		2015-11-15 19:57:33
3046	2726	龙大肉食	1		2015-11-15 19:57:33
3047	2725	跃岭股份	1		2015-11-15 19:57:33
3048	2724	海洋王	1		2015-11-15 19:57:33
3049	2723	金莱特	1		2015-11-15 19:57:33
3050	2722	金轮股份	1		2015-11-15 19:57:33
3051	2721	金一文化	1		2015-11-15 19:57:33
3053	2719	麦趣尔	1		2015-11-15 19:57:33
3054	2718	友邦吊顶	1		2015-11-15 19:57:33
3055	2717	岭南园林	1		2015-11-15 19:57:33
3056	2716	金贵银业	1		2015-11-15 19:57:33
3057	2715	登云股份	1		2015-11-15 19:57:33
3058	2714	牧原股份	1		2015-11-15 19:57:33
3059	2713	东易日盛	1		2015-11-15 19:57:33
3060	2712	思美传媒	1		2015-11-15 19:57:33
3061	2711	欧浦钢网	1		2015-11-15 19:57:33
3062	2709	天赐材料	1		2015-11-15 19:57:33
3063	2708	光洋股份	1		2015-11-15 19:57:33
3064	2707	众信旅游	1		2015-11-15 19:57:33
3065	2706	良信电器	1		2015-11-15 19:57:33
3066	2705	新宝股份	1		2015-11-15 19:57:33
3067	2703	浙江世宝	1		2015-11-15 19:57:33
3068	2702	海欣食品	1		2015-11-15 19:57:33
3069	2701	奥瑞金	1		2015-11-15 19:57:33
3070	2700	新疆浩源	1		2015-11-15 19:57:33
3071	2699	美盛文化	1		2015-11-15 19:57:33
3072	2698	博实股份	1		2015-11-15 19:57:33
3073	2697	红旗连锁	1		2015-11-15 19:57:33
3074	2696	百洋股份	1		2015-11-15 19:57:33
3075	2695	煌上煌	1		2015-11-15 19:57:33
3076	2694	顾地科技	1		2015-11-15 19:57:33
3077	2693	双成药业	1		2015-11-15 19:57:33
3078	2692	远程电缆	1		2015-11-15 19:57:33
3079	2691	石中装备	1		2015-11-15 19:57:33
3080	2690	美亚光电	1		2015-11-15 19:57:33
3081	2689	博林特	1		2015-11-15 19:57:33
3082	2688	金河生物	1		2015-11-15 19:57:33
3083	2687	乔治白	1		2015-11-15 19:57:33
3084	2686	亿利达	1		2015-11-15 19:57:33
3085	2685	华东重机	1		2015-11-15 19:57:33
3086	2684	猛狮科技	1		2015-11-15 19:57:33
3087	2683	宏大爆破	1		2015-11-15 19:57:33
3088	2682	龙洲股份	1		2015-11-15 19:57:33
3089	2681	奋达科技	1		2015-11-15 19:57:33
3090	2680	黄海机械	1		2015-11-15 19:57:33
3091	2679	福建金森	1		2015-11-15 19:57:33
3092	2678	珠江钢琴	1		2015-11-15 19:57:33
3093	2677	浙江美大	1		2015-11-15 19:57:33
3094	2676	顺威股份	1		2015-11-15 19:57:33
3095	2675	东诚药业	1		2015-11-15 19:57:33
3096	2674	兴业科技	1		2015-11-15 19:57:33
3097	2673	西部证券	1		2015-11-15 19:57:33
3098	2672	东江环保	1		2015-11-15 19:57:33
3099	2671	龙泉股份	1		2015-11-15 19:57:33
3100	2670	华声股份	1		2015-11-15 19:57:33
3101	2669	康达新材	1		2015-11-15 19:57:33
3102	2668	奥马电器	1		2015-11-15 19:57:33
3103	2667	鞍重股份	1		2015-11-15 19:57:33
3104	2666	德联集团	1		2015-11-15 19:57:33
3105	2665	首航节能	1		2015-11-15 19:57:33
3106	2664	信质电机	1		2015-11-15 19:57:33
3107	2663	普邦园林	1		2015-11-15 19:57:33
3108	2662	京威股份	1		2015-11-15 19:57:33
3109	2661	克明面业	1		2015-11-15 19:57:33
3110	2660	茂硕电源	1		2015-11-15 19:57:33
3111	2659	中泰桥梁	1		2015-11-15 19:57:33
3112	2658	雪迪龙	1		2015-11-15 19:57:33
3113	2657	中科金财	1		2015-11-15 19:57:33
3114	2656	卡奴迪路	1		2015-11-15 19:57:33
3115	2655	共达电声	1		2015-11-15 19:57:33
3116	2654	万润科技	1		2015-11-15 19:57:33
3117	2653	海思科	1		2015-11-15 19:57:33
3118	2652	扬子新材	1		2015-11-15 19:57:33
3119	2651	利君股份	1		2015-11-15 19:57:33
3120	2650	加加食品	1		2015-11-15 19:57:33
3121	2649	博彦科技	1		2015-11-15 19:57:33
3122	2648	卫星石化	1		2015-11-15 19:57:33
3123	2647	宏磊股份	1		2015-11-15 19:57:33
3124	2646	青青稞酒	1		2015-11-15 19:57:33
3125	2645	华宏科技	1		2015-11-15 19:57:33
3126	2644	佛慈制药	1		2015-11-15 19:57:33
3127	2643	烟台万润	1		2015-11-15 19:57:33
3128	2642	荣之联	1		2015-11-15 19:57:33
3129	2641	永高股份	1		2015-11-15 19:57:33
3130	2640	百圆裤业	1		2015-11-15 19:57:33
3131	2639	雪人股份	1		2015-11-15 19:57:33
3132	2638	勤上光电	1		2015-11-15 19:57:33
3133	2637	赞宇科技	1		2015-11-15 19:57:33
3134	2636	金安国纪	1		2015-11-15 19:57:33
3135	2635	安洁科技	1		2015-11-15 19:57:33
3136	2634	棒杰股份	1		2015-11-15 19:57:33
3137	2633	申科股份	1		2015-11-15 19:57:33
3138	2632	道明光学	1		2015-11-15 19:57:33
3139	2631	德尔家居	1		2015-11-15 19:57:33
3140	2630	华西能源	1		2015-11-15 19:57:33
3141	2629	仁智油服	1		2015-11-15 19:57:33
3142	2628	成都路桥	1		2015-11-15 19:57:33
3143	2627	宜昌交运	1		2015-11-15 19:57:33
3144	2626	金达威	1		2015-11-15 19:57:33
3145	2625	龙生股份	1		2015-11-15 19:57:33
3146	2624	金磊股份	1		2015-11-15 19:57:33
3147	2623	亚玛顿	1		2015-11-15 19:57:33
3148	2622	永大集团	1		2015-11-15 19:57:33
3149	2621	大连三垒	1		2015-11-15 19:57:33
3150	2620	瑞和股份	1		2015-11-15 19:57:33
3151	2619	巨龙管业	1		2015-11-15 19:57:33
3152	2618	丹邦科技	1		2015-11-15 19:57:33
3153	2617	露笑科技	1		2015-11-15 19:57:33
3154	2616	长青集团	1		2015-11-15 19:57:33
3155	2615	哈尔斯	1		2015-11-15 19:57:33
3156	2614	蒙发利	1		2015-11-15 19:57:33
3157	2613	北玻股份	1		2015-11-15 19:57:33
3158	2612	朗姿股份	1		2015-11-15 19:57:33
3159	2611	东方精工	1		2015-11-15 19:57:33
3160	2610	爱康科技	1		2015-11-15 19:57:33
3161	2609	捷顺科技	1		2015-11-15 19:57:33
3162	2608	舜天船舶	1		2015-11-15 19:57:33
3163	2607	亚夏汽车	1		2015-11-15 19:57:33
3164	2606	大连电瓷	1		2015-11-15 19:57:33
3165	2605	姚记扑克	1		2015-11-15 19:57:33
3166	2604	龙力生物	1		2015-11-15 19:57:33
3167	2603	以岭药业	1		2015-11-15 19:57:33
3168	2602	世纪华通	1		2015-11-15 19:57:33
3169	2601	佰利联	1		2015-11-15 19:57:33
3170	2600	江粉磁材	1		2015-11-15 19:57:33
3171	2599	盛通股份	1		2015-11-15 19:57:33
3172	2598	山东章鼓	1		2015-11-15 19:57:33
3173	2597	金禾实业	1		2015-11-15 19:57:33
3174	2596	海南瑞泽	1		2015-11-15 19:57:33
3175	2595	豪迈科技	1		2015-11-15 19:57:33
3176	2594	比亚迪	1		2015-11-15 19:57:33
3177	2593	日上集团	1		2015-11-15 19:57:33
3178	2592	八菱科技	1		2015-11-15 19:57:33
3179	2591	恒大高新	1		2015-11-15 19:57:33
3180	2590	万安科技	1		2015-11-15 19:57:33
3181	2589	瑞康医药	1		2015-11-15 19:57:33
3182	2588	史丹利	1		2015-11-15 19:57:33
3183	2587	奥拓电子	1		2015-11-15 19:57:33
3184	2586	围海股份	1		2015-11-15 19:57:33
3185	2585	双星新材	1		2015-11-15 19:57:33
3186	2584	西陇化工	1		2015-11-15 19:57:33
3187	2583	海能达	1		2015-11-15 19:57:33
3188	2582	好想你	1		2015-11-15 19:57:33
3189	2581	万昌科技	1		2015-11-15 19:57:33
3190	2580	圣阳股份	1		2015-11-15 19:57:33
3191	2579	中京电子	1		2015-11-15 19:57:33
3192	2578	闽发铝业	1		2015-11-15 19:57:33
3193	2577	雷柏科技	1		2015-11-15 19:57:33
3194	2576	通达动力	1		2015-11-15 19:57:33
3195	2575	群兴玩具	1		2015-11-15 19:57:33
3196	2574	明牌珠宝	1		2015-11-15 19:57:33
3197	2573	国电清新	1		2015-11-15 19:57:33
3198	2572	索菲亚	1		2015-11-15 19:57:33
3199	2571	德力股份	1		2015-11-15 19:57:33
3200	2570	贝因美	1		2015-11-15 19:57:33
3201	2569	步森股份	1		2015-11-15 19:57:33
3202	2568	百润股份	1		2015-11-15 19:57:33
3203	2567	唐人神	1		2015-11-15 19:57:33
3204	2566	益盛药业	1		2015-11-15 19:57:33
3205	2565	上海绿新	1		2015-11-15 19:57:33
3206	2564	天沃科技	1		2015-11-15 19:57:33
3207	2563	森马服饰	1		2015-11-15 19:57:33
3208	2562	兄弟科技	1		2015-11-15 19:57:33
3209	2561	徐家汇	1		2015-11-15 19:57:33
3210	2560	通达股份	1		2015-11-15 19:57:33
3211	2559	亚威股份	1		2015-11-15 19:57:33
3212	2558	世纪游轮	1		2015-11-15 19:57:33
3213	2557	洽洽食品	1		2015-11-15 19:57:33
3214	2556	辉隆股份	1		2015-11-15 19:57:33
3215	2555	顺荣股份	1		2015-11-15 19:57:33
3216	2554	惠博普	1		2015-11-15 19:57:33
3217	2553	南方轴承	1		2015-11-15 19:57:33
3218	2552	宝鼎重工	1		2015-11-15 19:57:33
3219	2551	尚荣医疗	1		2015-11-15 19:57:33
3220	2550	千红制药	1		2015-11-15 19:57:33
3221	2549	凯美特气	1		2015-11-15 19:57:33
3222	2548	金新农	1		2015-11-15 19:57:33
3223	2547	春兴精工	1		2015-11-15 19:57:33
3224	2546	新联电子	1		2015-11-15 19:57:33
3225	2545	东方铁塔	1		2015-11-15 19:57:33
3226	2544	杰赛科技	1		2015-11-15 19:57:33
3227	2543	万和电气	1		2015-11-15 19:57:33
3228	2542	中化岩土	1		2015-11-15 19:57:33
3229	2541	鸿路钢构	1		2015-11-15 19:57:33
3230	2540	亚太科技	1		2015-11-15 19:57:33
3231	2539	新都化工	1		2015-11-15 19:57:33
3232	2538	司尔特	1		2015-11-15 19:57:33
3233	2537	海立美达	1		2015-11-15 19:57:33
3234	2536	西泵股份	1		2015-11-15 19:57:33
3235	2535	林州重机	1		2015-11-15 19:57:33
3236	2534	杭锅股份	1		2015-11-15 19:57:33
3237	2533	金杯电工	1		2015-11-15 19:57:33
3238	2532	新界泵业	1		2015-11-15 19:57:33
3239	2531	天顺风能	1		2015-11-15 19:57:33
3240	2530	丰东股份	1		2015-11-15 19:57:33
3241	2529	海源机械	1		2015-11-15 19:57:33
3242	2528	英飞拓	1		2015-11-15 19:57:33
3243	2527	新时达	1		2015-11-15 19:57:33
3244	2526	山东矿机	1		2015-11-15 19:57:33
3245	2524	光正集团	1		2015-11-15 19:57:33
3246	2523	天桥起重	1		2015-11-15 19:57:33
3247	2522	浙江众成	1		2015-11-15 19:57:33
3248	2521	齐峰新材	1		2015-11-15 19:57:33
3249	2520	日发精机	1		2015-11-15 19:57:33
3250	2519	银河电子	1		2015-11-15 19:57:33
3251	2518	科士达	1		2015-11-15 19:57:33
3252	2517	泰亚股份	1		2015-11-15 19:57:33
3253	2516	江苏旷达	1		2015-11-15 19:57:33
3254	2515	金字火腿	1		2015-11-15 19:57:33
3255	2514	宝馨科技	1		2015-11-15 19:57:33
3256	2513	蓝丰生化	1		2015-11-15 19:57:33
3257	2512	达华智能	1		2015-11-15 19:57:33
3258	2511	中顺洁柔	1		2015-11-15 19:57:33
3259	2510	天汽模	1		2015-11-15 19:57:33
3260	2509	天广消防	1		2015-11-15 19:57:33
3261	2508	老板电器	1		2015-11-15 19:57:33
3262	2507	涪陵榨菜	1		2015-11-15 19:57:33
3263	2506	超日	1		2015-11-15 19:57:33
3264	2505	大康牧业	1		2015-11-15 19:57:33
3265	2504	东光微电	1		2015-11-15 19:57:33
3266	2503	搜于特	1		2015-11-15 19:57:33
3267	2502	骅威股份	1		2015-11-15 19:57:33
3268	2501	利源精制	1		2015-11-15 19:57:33
3269	2500	山西证券	1		2015-11-15 19:57:33
3270	2499	科林环保	1		2015-11-15 19:57:33
3271	2498	汉缆股份	1		2015-11-15 19:57:33
3272	2497	雅化集团	1		2015-11-15 19:57:33
3273	2496	辉丰股份	1		2015-11-15 19:57:33
3274	2495	佳隆股份	1		2015-11-15 19:57:33
3275	2494	华斯股份	1		2015-11-15 19:57:33
3276	2493	荣盛石化	1		2015-11-15 19:57:33
3277	2492	恒基达鑫	1		2015-11-15 19:57:33
3278	2491	通鼎光电	1		2015-11-15 19:57:33
3279	2490	山东墨龙	1		2015-11-15 19:57:33
3280	2489	浙江永强	1		2015-11-15 19:57:33
3281	2488	金固股份	1		2015-11-15 19:57:33
3282	2487	大金重工	1		2015-11-15 19:57:33
3283	2486	嘉麟杰	1		2015-11-15 19:57:33
3284	2485	希努尔	1		2015-11-15 19:57:33
3285	2484	江海股份	1		2015-11-15 19:57:33
3286	2483	润邦股份	1		2015-11-15 19:57:33
3287	2482	广田股份	1		2015-11-15 19:57:33
3288	2481	双塔食品	1		2015-11-15 19:57:33
3289	2480	新筑股份	1		2015-11-15 19:57:33
3290	2479	富春环保	1		2015-11-15 19:57:33
3291	2478	常宝股份	1		2015-11-15 19:57:33
3292	2477	雏鹰农牧	1		2015-11-15 19:57:33
3293	2476	宝莫股份	1		2015-11-15 19:57:33
3294	2475	立讯精密	1		2015-11-15 19:57:33
3295	2474	榕基软件	1		2015-11-15 19:57:33
3296	2473	圣莱达	1		2015-11-15 19:57:33
3297	2472	双环传动	1		2015-11-15 19:57:33
3298	2471	中超电缆	1		2015-11-15 19:57:33
3299	2470	金正大	1		2015-11-15 19:57:33
3300	2469	三维工程	1		2015-11-15 19:57:33
3301	2468	艾迪西	1		2015-11-15 19:57:33
3302	2467	二六三	1		2015-11-15 19:57:33
3303	2466	天齐锂业	1		2015-11-15 19:57:33
3304	2465	海格通信	1		2015-11-15 19:57:33
3305	2464	金利科技	1		2015-11-15 19:57:33
3306	2463	沪电股份	1		2015-11-15 19:57:33
3307	2462	嘉事堂	1		2015-11-15 19:57:33
3308	2461	珠江啤酒	1		2015-11-15 19:57:33
3309	2460	赣锋锂业	1		2015-11-15 19:57:33
3310	2459	天业	1		2015-11-15 19:57:33
3311	2458	益生股份	1		2015-11-15 19:57:33
3312	2457	青龙管业	1		2015-11-15 19:57:33
3313	2456	欧菲光	1		2015-11-15 19:57:33
3314	2455	百川股份	1		2015-11-15 19:57:33
3315	2454	松芝股份	1		2015-11-15 19:57:33
3316	2453	天马精化	1		2015-11-15 19:57:33
3317	2452	长高集团	1		2015-11-15 19:57:33
3318	2451	摩恩电气	1		2015-11-15 19:57:33
3319	2450	康得新	1		2015-11-15 19:57:33
3320	2449	国星光电	1		2015-11-15 19:57:33
3321	2448	中原内配	1		2015-11-15 19:57:33
3322	2447	壹桥海参	1		2015-11-15 19:57:33
3323	2446	盛路通信	1		2015-11-15 19:57:33
3324	2445	中南重工	1		2015-11-15 19:57:33
3325	2444	巨星科技	1		2015-11-15 19:57:33
3326	2443	金洲管道	1		2015-11-15 19:57:33
3327	2442	龙星化工	1		2015-11-15 19:57:33
3328	2441	众业达	1		2015-11-15 19:57:33
3329	2440	闰土股份	1		2015-11-15 19:57:33
3330	2439	启明星辰	1		2015-11-15 19:57:33
3331	2438	江苏神通	1		2015-11-15 19:57:33
3332	2437	誉衡药业	1		2015-11-15 19:57:33
3333	2436	兴森科技	1		2015-11-15 19:57:33
3334	2435	长江润发	1		2015-11-15 19:57:33
3335	2434	万里扬	1		2015-11-15 19:57:33
3336	2433	太安堂	1		2015-11-15 19:57:33
3337	2432	九安医疗	1		2015-11-15 19:57:33
3338	2431	棕榈园林	1		2015-11-15 19:57:33
3339	2430	杭氧股份	1		2015-11-15 19:57:33
3340	2429	兆驰股份	1		2015-11-15 19:57:33
